NUM_ACC,MOIS_ACC,HEU_ACC,COD_PRV,COD_ETA_CHA,COD_ETA_SUR,COD_LUM,COD_INT,TYP_LIE_ACC,NUM_ROU,PKM,LAR_CHA,COD_TYP_CHA,COD_TYP_COL,COD_OBS_HRT,COD_POI_CHO,COD_MAN,CIR_ACC
4027,2.0,17,58,1,1,2,1,1,301.0,76.6,7.0,1.0,8.0,14,1.0,16.0,31
4028,2.0,20,10,1,1,1,1,1,303.0,104.6,7.0,1.0,3.0,15,8.0,14.0,82
4031,2.0,14,58,1,1,2,1,1,3436.0,9999.99,5.0,1.0,8.0,13,9.0,10.0,9
4033,2.0,20,10,1,1,1,1,1,303.0,96.1,7.0,1.0,1.0,15,1.0,14.0,9
4034,2.0,14,58,1,1,2,1,1,1.0,542.0,7.0,1.0,2.0,15,4.0,1.0,21
4035,2.0,19,58,1,1,1,1,1,201.0,106.6,5.0,1.0,3.0,18,1.0,4.0,32
4036,2.0,22,58,1,1,1,1,1,201.0,106.3,6.0,1.0,2.0,15,4.0,1.0,9
4037,2.0,22,58,1,1,1,1,1,3430.0,35.6,5.0,1.0,1.0,15,1.0,14.0,59
4038,2.0,13,58,1,1,2,1,1,301.0,74.0,7.0,1.0,2.0,15,4.0,1.0,82
4039,2.0,2,58,1,1,1,1,1,301.0,76.0,7.0,1.0,8.0,13,9.0,11.0,9
4040,2.0,11,58,1,1,2,1,1,3430.0,30.0,6.0,1.0,8.0,14,2.0,16.0,46
4041,2.0,11,58,1,1,2,1,1,3430.0,1.0,5.0,1.0,3.0,15,6.0,12.0,9
4042,2.0,12,58,1,1,2,1,1,301.0,74.0,7.0,1.0,8.0,13,9.0,11.0,9
4043,2.0,21,58,1,1,1,1,1,3407.0,9999.99,5.0,1.0,8.0,13,9.0,11.0,32
4045,2.0,8,58,1,1,2,1,1,1.0,530.1,7.0,1.0,3.0,15,8.0,1.0,32
4048,2.0,15,58,1,1,2,1,1,1.0,522.9,7.0,1.0,3.0,15,8.0,1.0,36
4049,2.0,15,58,1,1,2,1,1,1.0,520.8,7.0,1.0,3.0,15,8.0,1.0,9
4051,2.0,16,58,1,1,2,1,1,202.0,72.0,7.0,1.0,2.0,15,4.0,1.0,9
4053,2.0,17,58,1,1,2,1,1,3438.0,1.1,5.0,1.0,3.0,15,8.0,1.0,31
4054,2.0,15,58,1,1,2,1,1,202.0,89.6,8.0,1.0,8.0,13,9.0,11.0,31
4055,2.0,16,58,1,1,2,1,1,202.0,95.0,7.0,1.0,3.0,15,8.0,6.0,9
4056,2.0,18,58,1,1,1,1,1,7.0,4.5,8.0,1.0,8.0,13,9.0,11.0,82
4057,2.0,13,58,1,1,2,1,1,202.0,101.0,7.0,1.0,3.0,15,8.0,12.0,21
4058,2.0,10,58,1,1,2,1,1,202.0,107.3,7.0,1.0,3.0,15,8.0,12.0,9
4059,2.0,20,58,1,1,1,1,1,7.0,13.8,8.0,1.0,8.0,13,9.0,10.0,341
4060,2.0,12,10,1,1,2,1,1,320.0,71.2,7.0,1.0,3.0,15,7.0,12.0,21
4061,2.0,16,10,1,1,2,1,1,1.0,424.0,7.0,1.0,3.0,15,7.0,6.0,9
4063,2.0,18,10,1,1,1,1,1,320.0,51.0,7.0,1.0,2.0,15,4.0,1.0,9
4064,2.0,20,10,1,1,1,1,1,3461.0,0.8,5.0,1.0,8.0,13,9.0,10.0,9
4065,2.0,12,10,1,1,2,1,1,3463.0,2.2,5.0,1.0,8.0,13,9.0,11.0,31
4066,2.0,13,10,1,1,2,1,1,1.0,433.9,7.0,1.0,8.0,13,9.0,11.0,48
4067,2.0,16,10,1,1,2,1,1,3469.0,9999.99,5.0,1.0,8.0,14,2.0,16.0,9
4068,2.0,21,10,1,1,1,1,1,3461.0,8.6,5.0,1.0,8.0,13,9.0,11.0,9
4069,2.0,12,10,1,1,2,1,1,3400.0,15.0,6.0,1.0,8.0,14,1.0,16.0,40
4070,2.0,4,10,1,1,1,1,1,1.0,429.0,7.0,1.0,5.0,15,1.0,14.0,21
4071,2.0,12,10,1,1,2,1,1,1.0,421.3,7.0,1.0,3.0,15,7.0,7.0,21
4072,2.0,16,10,1,1,2,1,1,1.0,430.3,7.0,1.0,3.0,15,8.0,14.0,32
4074,2.0,15,10,1,1,2,1,1,320.0,56.0,6.0,1.0,3.0,15,8.0,1.0,21
4075,2.0,14,10,1,1,2,1,1,1.0,436.7,7.0,1.0,3.0,15,7.0,12.0,42
4076,2.0,17,10,1,1,2,1,1,1.0,439.9,7.0,1.0,2.0,15,4.0,1.0,9
4077,2.0,17,10,1,1,2,1,1,1.0,439.0,7.0,1.0,3.0,15,8.0,14.0,31
4078,2.0,11,10,1,1,2,1,1,1.0,425.0,7.0,1.0,3.0,14,1.0,16.0,21
4080,2.0,14,10,1,1,2,1,1,316.0,49.9,6.0,1.0,8.0,13,9.0,11.0,33
4081,2.0,18,10,1,1,1,1,1,3459.0,13.7,5.0,1.0,8.0,13,9.0,11.0,21
4082,2.0,14,10,1,1,2,1,1,316.0,36.0,7.0,1.0,8.0,13,9.0,10.0,33
4083,2.0,16,10,1,1,2,1,1,316.0,36.0,7.0,1.0,8.0,13,9.0,10.0,46
4084,2.0,22,10,1,1,1,1,1,3416.0,9999.99,5.0,1.0,8.0,13,9.0,11.0,9
4087,2.0,18,10,1,1,1,1,1,301.0,54.0,7.0,1.0,3.0,15,7.0,6.0,31
4088,2.0,22,10,1,1,1,1,1,301.0,18.2,7.0,1.0,8.0,13,9.0,11.0,38
4089,2.0,22,10,1,1,1,1,1,3423.0,2.6,8.0,1.0,2.0,15,4.0,1.0,42
4090,2.0,20,10,1,1,1,1,1,3410.0,2.2,6.0,1.0,3.0,15,4.0,1.0,33
4091,2.0,21,10,1,1,1,1,1,316.0,4.0,5.0,1.0,8.0,13,2.0,11.0,82
4093,2.0,0,10,1,1,1,1,1,301.0,9.8,6.0,2.0,2.0,15,4.0,1.0,31
4094,2.0,14,10,1,1,2,1,1,3410.0,3.0,5.0,1.0,3.0,15,8.0,14.0,9
4095,2.0,20,10,1,1,1,1,1,301.0,1.0,6.0,2.0,2.0,15,4.0,1.0,9
4096,2.0,10,10,1,1,2,1,1,301.0,7.2,6.0,2.0,2.0,15,6.0,1.0,31
4099,2.0,2,10,1,1,1,1,1,3423.0,7.3,8.0,1.0,8.0,13,9.0,11.0,3
4102,2.0,12,10,1,1,2,1,1,301.0,4.2,6.0,2.0,2.0,15,4.0,14.0,9
4103,2.0,10,10,1,1,2,1,1,3410.0,4.2,5.0,1.0,2.0,15,6.0,1.0,38
4105,2.0,14,10,1,1,2,1,1,301.0,24.2,7.0,1.0,2.0,15,6.0,1.0,9
4106,2.0,5,10,1,1,1,1,1,301.0,3.7,6.0,2.0,1.0,15,1.0,1.0,9
4109,2.0,17,10,1,1,2,1,1,301.0,22.0,7.0,1.0,2.0,15,4.0,1.0,21
4110,2.0,20,10,1,1,1,1,1,316.0,4.2,5.0,1.0,8.0,14,1.0,16.0,3
4112,2.0,15,10,1,1,2,1,1,316.0,2.3,5.0,1.0,2.0,15,4.0,1.0,9
4114,2.0,3,10,1,1,1,1,1,3410.0,2.7,6.0,1.0,8.0,13,9.0,11.0,31
4115,2.0,22,10,1,1,1,1,1,3410.0,5.1,6.0,1.0,8.0,16,3.0,16.0,21
4116,2.0,12,10,1,1,2,1,1,3410.0,7.7,6.0,1.0,8.0,13,9.0,11.0,31
4117,2.0,21,10,1,1,1,1,1,301.0,3.0,6.0,2.0,2.0,15,4.0,1.0,33
4120,2.0,2,10,1,1,1,1,1,3410.0,4.2,5.0,1.0,8.0,13,9.0,11.0,3
4121,2.0,12,10,1,1,2,1,1,316.0,4.5,5.0,1.0,3.0,15,8.0,6.0,21
4122,2.0,17,10,1,1,2,1,1,301.0,3.2,6.0,2.0,2.0,15,1.0,1.0,9
4125,2.0,12,10,1,1,2,1,1,3427.0,20.0,7.0,1.0,8.0,13,9.0,11.0,3
4127,2.0,15,10,1,1,2,1,1,3427.0,14.0,7.0,1.0,3.0,15,8.0,6.0,9
4128,2.0,18,10,1,1,1,1,1,3408.0,8.0,5.0,1.0,1.0,15,1.0,14.0,9
4129,2.0,20,10,1,1,1,1,1,3449.0,5.0,5.0,1.0,2.0,15,4.0,1.0,32
4130,2.0,12,10,1,1,2,1,1,3427.0,3.0,7.0,1.0,3.0,15,8.0,6.0,9
4131,2.0,15,10,1,1,2,1,1,3427.0,1.3,7.0,1.0,3.0,15,8.0,1.0,9
4132,2.0,21,10,1,1,1,1,1,318.0,24.2,6.0,1.0,8.0,13,9.0,10.0,82
4134,2.0,6,10,1,1,1,1,1,316.0,28.3,6.0,1.0,8.0,13,9.0,11.0,31
4136,2.0,12,10,1,1,2,1,1,303.0,67.0,7.0,1.0,8.0,13,9.0,11.0,46
4137,2.0,10,10,1,1,2,1,1,316.0,35.8,6.0,1.0,8.0,13,9.0,11.0,21
4138,2.0,17,10,1,1,2,1,1,316.0,21.0,5.0,1.0,3.0,15,7.0,6.0,9
4139,2.0,18,10,1,1,1,1,1,3419.0,9999.99,5.0,1.0,3.0,15,7.0,6.0,33
4140,2.0,15,10,1,1,2,1,1,3416.0,9999.99,6.0,1.0,3.0,15,8.0,6.0,9
4141,2.0,20,10,1,1,1,1,1,1.0,502.0,6.0,2.0,3.0,15,8.0,1.0,33
4142,2.0,14,10,1,1,2,1,1,303.0,18.8,7.0,1.0,8.0,13,9.0,11.0,32
4144,2.0,17,10,1,1,2,1,1,1.0,462.2,7.0,1.0,3.0,15,8.0,12.0,9
4146,2.0,20,10,1,1,1,1,1,316.0,6.3,5.0,1.0,8.0,13,9.0,10.0,9
4147,2.0,16,10,1,1,2,1,1,1.0,471.8,7.0,1.0,8.0,13,9.0,11.0,9
4148,2.0,17,10,1,1,2,1,1,1.0,473.7,7.0,1.0,3.0,15,8.0,12.0,9
4149,2.0,18,10,1,1,1,1,1,1.0,461.0,7.0,1.0,2.0,15,4.0,1.0,31
4150,2.0,12,10,1,1,2,1,1,1.0,468.4,7.0,1.0,3.0,15,8.0,6.0,48
4151,2.0,0,10,1,1,1,1,1,1.0,485.4,7.0,1.0,8.0,13,9.0,11.0,50
4152,2.0,18,10,1,1,1,1,1,3403.0,9999.99,5.0,1.0,1.0,15,1.0,14.0,48
4153,2.0,12,10,1,1,2,1,1,801.0,207.1,7.0,2.0,8.0,5,3.0,10.0,38
4154,2.0,12,10,1,1,2,1,1,801.0,188.6,7.0,2.0,8.0,13,9.0,11.0,31
4155,2.0,3,58,1,1,1,1,1,801.0,238.6,7.0,2.0,8.0,2,9.0,11.0,9
4156,2.0,7,10,1,1,2,1,1,801.0,208.3,7.0,2.0,8.0,13,9.0,11.0,9
4157,2.0,14,10,1,1,2,1,1,801.0,212.1,7.0,2.0,8.0,5,9.0,10.0,9
4158,2.0,15,10,1,1,2,1,1,801.0,148.4,7.0,2.0,8.0,13,9.0,11.0,32
4159,2.0,10,10,1,1,2,1,1,801.0,164.0,7.0,2.0,8.0,13,9.0,11.0,3
4160,2.0,9,10,1,1,2,1,1,318.0,3.2,11.0,1.0,3.0,15,3.0,4.0,36
4161,2.0,10,10,1,1,2,1,1,318.0,4.2,7.0,1.0,2.0,15,4.0,1.0,9
4162,2.0,8,10,1,1,2,1,1,318.0,6.2,6.0,1.0,3.0,15,8.0,12.0,32
4163,2.0,14,10,1,1,2,1,1,1.0,461.3,7.0,1.0,3.0,15,8.0,1.0,46
4164,2.0,18,10,1,1,1,1,1,318.0,3.8,6.0,1.0,8.0,13,9.0,11.0,32
4165,2.0,0,48,1,1,1,1,1,2001.0,9999.99,4.0,1.0,1.0,15,1.0,4.0,31
4166,2.0,8,22,1,1,2,1,1,8.0,238.0,10.0,1.0,7.0,15,8.0,4.0,32
4167,2.0,20,22,1,1,1,1,1,7.0,130.0,16.0,1.0,7.0,15,7.0,6.0,46
4168,2.0,21,43,1,1,1,1,1,2017.0,33.8,8.0,1.0,3.0,15,5.0,18.0,82
4169,2.0,21,57,1,1,1,1,1,803.0,133.3,7.0,2.0,2.0,15,1.0,1.0,9
4170,2.0,9,57,1,1,2,1,1,2113.0,11.4,6.0,1.0,2.0,15,4.0,1.0,9
4171,2.0,22,57,1,1,1,1,1,8.0,280.8,13.0,1.0,8.0,14,2.0,16.0,59
4172,2.0,6,57,1,1,1,1,1,7.0,62.0,7.0,1.0,8.0,14,1.0,16.0,38
4173,2.0,6,57,1,1,1,1,1,803.0,185.85,7.0,2.0,8.0,18,1.0,10.0,9
4174,2.0,7,48,1,1,2,1,1,212.0,68.0,6.0,1.0,3.0,15,1.0,6.0,31
4175,2.0,16,48,1,1,2,1,1,212.0,86.2,6.0,1.0,8.0,14,1.0,16.0,9
4176,2.0,9,48,1,1,2,1,1,8.0,190.0,8.0,1.0,8.0,18,9.0,10.0,9
4178,2.0,9,11,1,1,2,1,1,8.0,327.8,7.0,1.0,8.0,18,7.0,11.0,9
4179,2.0,8,11,1,1,2,1,1,8.0,364.4,7.0,1.0,8.0,14,7.0,16.0,33
4180,2.0,12,43,1,1,2,1,1,2010.0,16.8,8.0,1.0,8.0,14,1.0,18.0,21
4182,2.0,21,22,1,1,1,1,1,2009.0,1.0,7.0,1.0,3.0,15,3.0,18.0,3
4183,2.0,12,43,1,1,2,1,1,9.0,303.0,8.0,1.0,8.0,18,9.0,18.0,9
4185,2.0,2,22,1,1,1,1,1,7.0,116.6,7.0,1.0,1.0,15,1.0,4.0,9
4186,2.0,22,22,1,1,1,1,1,8.0,240.1,10.0,1.0,8.0,14,1.0,16.0,21
4187,2.0,12,22,1,1,2,1,1,8.0,269.5,9.0,1.0,2.0,15,4.0,1.0,9
4188,2.0,13,22,1,1,2,1,1,2009.0,2.1,9.0,1.0,7.0,15,6.0,6.0,9
4189,2.0,21,22,1,1,1,1,1,2017.0,15.1,8.0,1.0,2.0,15,4.0,1.0,82
4191,2.0,21,22,1,1,1,1,1,203.0,5.2,8.0,1.0,7.0,2,2.0,3.0,82
4193,2.0,12,22,1,1,2,1,1,8.0,265.4,9.0,1.0,8.0,14,1.0,16.0,9
4197,2.0,13,22,1,1,2,1,1,2008.0,9999.99,8.0,1.0,2.0,15,4.0,1.0,9
4199,2.0,16,22,1,1,2,1,1,7.0,135.0,16.0,1.0,8.0,14,2.0,16.0,59
4200,2.0,17,22,1,1,2,1,1,7.0,134.2,16.0,1.0,2.0,1,4.0,20.0,36
4201,2.0,12,22,1,1,2,1,1,7.0,128.0,8.0,1.0,7.0,15,8.0,16.0,38
4203,2.0,12,43,1,1,2,1,1,2017.0,18.7,8.0,1.0,2.0,15,4.0,18.0,21
4204,2.0,12,43,1,1,2,1,1,2010.0,28.2,8.0,1.0,8.0,14,1.0,18.0,409
4205,2.0,19,43,1,1,1,1,1,2017.0,17.7,8.0,1.0,3.0,15,5.0,18.0,21
4207,2.0,19,11,1,1,1,1,1,210.0,28.9,7.0,1.0,8.0,18,7.0,11.0,21
4208,2.0,4,11,1,1,1,1,1,2117.0,0.05,7.0,1.0,8.0,18,8.0,11.0,9
4210,2.0,19,11,1,1,1,1,1,206.0,83.9,7.0,1.0,3.0,15,7.0,6.0,9
4211,2.0,21,11,1,1,1,1,1,2125.0,13.1,7.0,1.0,3.0,15,8.0,6.0,21
4214,2.0,20,11,1,1,1,1,1,9.0,171.95,7.0,1.0,2.0,15,1.0,1.0,409
4215,2.0,20,11,1,1,1,1,1,8.0,9999.99,4.0,1.0,8.0,14,2.0,1.0,9
4216,2.0,19,57,1,1,1,1,1,8.0,289.7,14.0,1.0,3.0,15,3.0,1.0,9
4217,2.0,9,11,1,1,2,1,1,206.0,34.7,6.0,1.0,8.0,18,9.0,1.0,32
4218,2.0,12,57,1,1,2,1,1,2101.0,36.8,5.0,1.0,8.0,13,9.0,1.0,21
4219,2.0,15,11,1,1,2,1,1,9.0,191.4,6.0,1.0,2.0,15,4.0,1.0,21
4220,2.0,18,11,1,1,1,1,1,9.0,190.5,6.0,1.0,3.0,15,7.0,16.0,43
4223,2.0,9,57,1,1,2,1,1,8.0,298.5,7.0,1.0,8.0,14,1.0,16.0,9
4224,2.0,18,22,1,1,1,1,1,8.0,272.0,7.0,1.0,8.0,14,1.0,16.0,9
4225,2.0,19,57,1,1,1,1,1,803.0,114.8,7.0,2.0,8.0,15,1.0,18.0,9
4226,2.0,11,57,1,1,2,1,1,803.0,107.2,7.0,2.0,2.0,15,1.0,1.0,38
4227,2.0,10,57,1,1,2,1,1,803.0,132.15,7.0,2.0,8.0,18,1.0,10.0,21
4228,2.0,22,57,1,1,1,1,1,803.0,124.9,7.0,2.0,2.0,15,1.0,1.0,21
4229,2.0,21,11,1,1,1,1,1,9.0,223.4,7.0,1.0,3.0,15,1.0,4.0,21
4230,2.0,21,11,1,1,1,1,1,9.0,219.8,7.0,1.0,8.0,14,1.0,16.0,32
4231,2.0,12,57,1,1,2,1,1,2118.0,25.4,6.0,1.0,8.0,18,1.0,11.0,31
4232,2.0,15,22,2,1,2,1,1,2002.0,1.8,6.0,1.0,1.0,15,1.0,4.0,3
4234,2.0,12,11,1,1,2,1,1,9.0,218.8,7.0,1.0,3.0,15,3.0,4.0,36
4235,2.0,12,57,1,1,2,1,1,7.0,78.6,7.0,1.0,8.0,18,1.0,11.0,38
4236,2.0,2,57,1,1,1,1,1,803.0,157.3,7.0,2.0,2.0,15,1.0,1.0,9
4237,2.0,1,57,1,1,1,1,1,8301.0,1.0,7.0,2.0,8.0,18,1.0,11.0,38
4238,2.0,9,57,1,1,2,1,1,803.0,195.9,7.0,2.0,8.0,18,1.0,11.0,38
