Victimes,COD_ETA_CHA,COD_TYP_CHA,COD_TYP_COL,COD_MAN,AGE_CON,TMJA_en_veh_j,POS_ACO_DRO,POS_ACO_GAU,SIG_HOR,SIG_VER,COD_USA_VEH,COD_FAU_NON_CON,age_veh,route_class,Type_veh,Predicted_CLASSE_ISR
215,1,2,2,1,46,15818,1,1,1,1,0,9,34,1,3,1
32,1,1,2,1,58,8846,1,1,1,1,0,9,2,1,1,1
6,1,1,2,21,37,378,1,1,1,1,3,9,8,2,3,4
90,1,1,3,8,53,1710,1,1,2,1,0,9,3,2,1,1
130,1,1,3,18,29,8438,1,1,1,1,0,9,8,3,3,1
215,1,2,2,1,32,15818,1,1,1,1,0,9,0,1,1,1
53,1,1,7,7,33,3878,1,1,2,2,0,9,34,1,3,1
73,1,1,2,1,24,3350,1,1,2,2,0,9,25,2,3,1
41,1,1,2,21,54,5967,1,1,1,1,2,9,7,3,4,1
459,1,1,3,18,28,2231,1,1,1,1,0,9,3,1,1,1
0,1,1,2,1,43,1406,1,1,1,1,0,9,7,3,5,4
1,1,1,1,4,24,2818,1,1,1,1,2,9,12,1,3,4
63,1,1,3,7,26,8008,1,1,1,1,9,9,11,1,3,1
8,1,1,1,4,47,636,1,1,1,1,0,9,13,3,3,4
158,1,1,7,1,18,3602,1,1,1,1,0,9,33,3,3,1
59,1,1,1,4,70,3685,1,1,1,1,0,9,11,1,1,1
12,1,1,3,2,23,4443,1,1,1,1,0,9,1,3,3,4
33,1,1,3,1,22,2873,1,1,1,2,0,9,5,2,1,1
5,1,2,3,1,47,400,2,2,1,1,9,9,22,2,3,4
19,1,1,2,1,18,11416,2,2,1,1,4,9,1,1,1,1
37,1,2,5,18,38,3815,1,1,2,2,0,9,13,1,3,3
11,1,1,3,12,60,312,1,1,1,1,1,9,6,1,3,4
6,1,1,8,11,30,11490,1,1,1,2,4,9,3,2,3,3
4,1,1,7,1,16,4615,1,1,1,1,0,9,7,3,0,3
390,1,1,7,6,57,22445,1,1,1,1,2,9,7,1,4,1
222,2,1,2,1,56,4236,1,1,1,1,0,9,10,3,1,1
61,1,2,2,18,18,11378,1,1,2,2,0,9,3,1,1,1
232,1,1,2,1,31,19574,1,1,1,1,0,9,7,2,1,1
138,1,1,1,12,32,7195,1,1,1,1,4,9,1,1,1,1
49,1,2,2,1,32,10170,1,1,1,1,0,9,1,2,1,1
105,1,1,3,4,60,7358,1,1,1,1,4,9,18,1,3,1
90,1,1,3,12,54,4758,1,1,1,1,4,9,6,3,3,1
125,1,1,1,4,57,16519,1,1,1,1,4,9,18,1,4,1
7,1,1,7,1,44,1288,1,1,1,1,9,9,2,1,2,4
14,1,1,8,16,28,1913,1,1,2,2,0,1,3,3,1,3
152,1,2,2,1,59,15818,1,1,1,1,0,9,2,1,1,1
37,1,2,3,16,53,4665,1,1,2,2,1,9,39,1,3,3
16,1,1,2,1,54,3666,1,1,1,1,1,9,6,1,3,3
4,1,1,1,4,61,5393,1,1,1,1,0,9,2,1,3,4
3,1,1,1,1,59,2413,1,1,1,1,0,9,4,1,1,4
13,1,1,8,11,39,1710,1,1,1,1,1,9,2,2,3,4
58,1,1,7,16,32,2269,1,1,1,1,0,9,15,1,3,1
5,1,1,8,18,30,2323,1,1,2,2,0,9,3,1,1,3
29,1,1,3,9,29,2104,1,1,1,1,0,9,9,2,1,1
11,1,1,7,1,23,6179,1,1,1,1,0,9,1,1,3,3
99,1,2,3,6,21,18976,1,2,1,1,0,9,5,1,3,2
55,1,1,3,1,45,2448,1,1,1,1,0,9,21,2,3,1
17,1,1,2,1,53,1178,1,1,1,1,0,9,0,1,1,4
22,1,1,8,11,35,3037,1,1,1,1,4,9,8,2,4,1
116,1,1,2,1,27,23089,1,1,1,1,0,9,4,1,3,2
18,1,1,2,1,43,4028,1,1,1,1,2,9,14,2,4,1
181,1,1,2,1,28,13321,1,1,2,2,4,9,10,3,3,1
8,1,1,3,18,43,6143,1,1,2,1,0,9,1,1,3,3
3,1,1,7,1,50,2395,1,1,1,1,0,9,2,1,3,4
66,1,1,3,1,30,2869,1,1,1,2,0,9,1,3,1,1
79,1,1,2,1,40,4597,1,1,1,1,1,9,3,2,3,1
66,1,1,2,1,42,2620,1,1,1,1,0,9,6,1,1,1
11,1,1,8,11,24,5802,1,1,1,1,4,9,1,1,1,1
7,1,1,5,4,71,3693,1,1,1,1,0,9,24,2,3,4
9,1,1,8,1,26,5855,1,1,1,1,0,9,2,2,1,3
189,1,1,2,18,60,2231,1,1,1,1,0,9,3,1,3,1
6,1,1,7,6,50,2800,1,1,1,1,0,9,21,1,3,4
5,1,2,1,2,21,4534,1,2,1,1,4,9,2,2,1,3
10,1,1,8,14,48,4700,1,1,1,1,2,9,33,1,4,3
6,3,1,2,1,20,2222,1,1,2,2,0,9,1,3,1,1
18,1,1,3,1,43,5898,1,1,1,1,0,9,19,1,3,4
25,1,1,2,1,46,2951,1,1,1,1,0,9,10,3,5,3
50,1,1,8,10,23,4315,1,1,1,1,9,9,21,1,3,1
4,1,1,8,16,36,771,1,1,1,1,0,9,12,1,4,4
297,1,1,2,1,21,16325,1,1,1,1,0,9,0,1,1,1
116,1,1,3,2,49,23089,1,1,1,1,0,9,9,1,3,2
83,1,1,3,4,52,5855,1,1,1,1,0,9,33,2,3,1
241,1,1,2,1,41,17543,1,1,1,1,0,9,0,3,3,1
26,1,1,8,11,46,8225,1,1,1,1,0,9,14,1,3,2
32,1,1,8,11,44,9443,1,1,1,2,0,9,7,1,3,1
11,1,1,3,4,28,2025,1,1,1,1,4,9,19,1,3,4
10,1,1,1,14,39,7195,1,1,1,1,0,9,13,1,6,2
11,1,1,4,1,39,3377,1,1,1,1,0,9,40,3,3,3
4,1,1,5,15,32,2104,1,1,1,1,1,9,3,2,2,4
232,1,1,7,1,43,19574,1,1,2,1,0,9,39,2,3,1
215,1,1,3,18,21,5933,1,1,1,1,0,9,5,3,1,1
91,1,1,7,1,37,6729,1,1,1,1,0,9,1,1,3,1
444,1,1,7,6,50,13321,1,1,2,2,0,9,3,3,1,1
76,1,1,8,11,48,3973,1,1,1,1,0,9,9,2,3,1
18,1,1,3,1,48,4735,1,1,1,1,0,9,19,1,3,4
0,1,1,1,1,50,2972,1,1,1,1,1,9,7,1,2,4
14,1,1,8,16,62,1587,1,1,1,2,0,9,19,2,3,3
276,1,1,2,1,25,7549,1,1,1,1,9,9,15,1,4,1
23,1,1,8,11,26,16759,1,1,1,1,2,9,8,1,6,3
79,1,1,2,1,25,8225,1,1,1,2,4,9,13,1,3,1
17,1,1,8,1,60,4678,1,1,1,1,0,9,30,1,3,3
33,1,1,8,16,29,219,1,1,1,1,0,9,5,3,1,1
81,1,1,8,11,46,7195,1,1,1,1,0,9,2,1,3,1
15,1,1,7,16,70,2309,1,1,1,1,0,9,42,1,3,4
14,1,1,7,11,22,8846,1,1,1,1,0,9,0,1,3,2
80,1,1,3,4,49,4196,1,1,1,1,1,9,17,2,3,1
125,1,1,8,11,33,16519,1,1,1,1,4,9,4,1,3,1
7,1,1,1,4,46,2809,1,1,1,1,4,9,17,2,3,1
4,1,1,2,1,26,3037,1,1,1,1,9,9,12,1,4,3
102,1,1,4,1,29,4236,1,1,1,1,0,9,2,3,1,1
16,1,1,2,1,28,7361,1,1,1,1,0,9,8,1,3,2
23,1,1,8,10,37,26640,1,1,1,1,0,9,8,1,3,3
18,1,1,7,4,34,15371,1,1,1,1,0,9,5,1,3,3
22,1,1,2,1,31,1347,1,1,1,1,0,9,8,1,3,4
5,1,1,7,8,32,400,1,1,1,1,0,9,9,2,1,4
10,2,1,8,1,29,1288,1,1,2,2,0,9,2,1,1,4
42,1,1,1,1,35,3433,1,1,1,1,0,9,11,1,1,1
62,1,1,2,1,43,9075,1,1,1,1,9,9,6,3,4,1
58,1,1,4,1,43,2651,1,1,1,1,0,9,5,2,3,1
31,1,1,8,11,43,4443,1,1,1,1,0,9,27,3,3,3
63,1,2,3,4,61,6020,1,1,1,1,1,9,22,1,2,1
5,1,1,1,2,45,3651,1,1,2,1,0,9,19,2,3,4
417,1,1,2,1,50,13321,1,1,2,2,0,9,19,3,3,1
140,1,1,7,1,37,5393,1,1,1,1,0,9,5,1,3,1
11,1,1,3,6,28,3634,1,1,1,1,0,9,1,2,1,3
88,1,1,2,1,62,4386,1,1,2,2,0,9,9,1,3,1
297,1,2,2,1,32,4893,1,1,1,1,4,9,5,2,3,1
4,1,2,4,1,27,2714,1,1,1,1,0,9,23,1,3,3
78,1,1,2,1,55,9019,1,1,1,1,0,9,25,3,3,1
63,1,1,4,6,23,3037,1,1,1,2,0,9,1,2,1,1
112,1,1,1,1,38,5393,1,1,1,1,0,9,3,1,1,1
189,1,1,7,18,39,19360,1,1,1,1,0,9,1,1,1,1
8,1,1,1,4,20,7195,1,1,1,2,4,9,14,1,3,3
18,1,1,1,4,23,4039,1,1,1,1,4,9,9,2,3,3
85,1,1,7,16,26,3996,1,1,1,1,0,9,10,3,3,1
17,1,1,8,1,25,1250,1,1,2,2,4,3,0,3,3,4
459,1,1,3,18,41,2231,1,1,1,1,4,9,1,1,3,1
5,1,1,5,1,29,5855,1,1,1,1,0,9,1,2,1,3
12,1,1,5,1,52,7195,1,1,1,2,0,9,12,1,3,3
5,1,1,2,13,43,3661,1,1,1,1,4,9,5,1,1,3
459,1,1,1,18,35,2231,1,1,1,1,4,9,3,1,1,1
29,1,1,3,16,25,1142,1,1,1,2,4,9,4,3,5,1
16,1,1,1,4,26,4865,1,1,1,1,0,9,0,1,3,3
77,1,1,1,14,36,7195,1,1,1,1,0,9,35,1,3,1
4,1,1,8,1,47,2691,1,1,1,1,0,9,6,1,3,4
37,1,2,3,18,68,4665,1,1,2,2,1,9,1,1,3,3
5,1,1,8,1,62,2576,1,1,1,1,0,9,4,2,3,4
12,1,1,8,10,35,2809,2,2,1,1,9,9,14,2,4,1
5,1,1,8,19,28,1587,1,1,1,1,0,9,27,2,3,4
12,1,1,3,14,62,4873,1,1,1,1,0,9,37,1,3,1
17,1,1,3,1,32,3594,1,1,1,1,4,9,27,1,3,3
120,1,1,2,1,38,9019,1,1,2,2,9,9,3,3,3,1
395,1,2,2,1,21,5427,1,1,1,2,0,9,12,2,3,1
9,1,1,2,1,44,3037,1,1,2,2,9,9,5,1,5,3
24,1,1,2,1,68,937,1,1,1,2,0,9,5,3,1,1
7,1,2,2,1,56,4534,1,1,1,1,0,9,18,2,0,3
0,1,1,3,4,36,640,1,1,1,2,9,9,16,3,1,4
20,1,1,3,1,38,18976,1,1,1,1,0,9,11,1,3,2
390,1,1,7,1,53,22445,1,1,1,1,0,9,2,1,1,1
7,1,1,3,6,53,4152,1,1,1,1,1,9,5,2,3,3
67,1,1,8,10,62,648,1,1,1,2,0,9,26,2,3,1
22,1,1,3,1,44,4735,1,1,1,1,2,9,13,1,4,3
33,2,1,3,2,67,219,1,1,1,1,0,9,5,3,1,1
5,1,1,8,1,55,3211,1,1,1,1,4,9,0,1,3,4
31,1,1,3,2,58,7481,1,1,1,1,0,9,15,1,3,1
13,1,1,1,1,13,3430,1,1,1,1,4,9,2,3,0,1
4,1,1,2,1,42,2369,1,1,2,2,4,9,28,1,3,4
4,1,1,4,16,50,1931,1,1,1,1,9,9,1,3,3,3
11,1,1,8,1,58,3710,1,1,1,1,0,9,30,2,3,1
25,1,2,2,1,52,2742,1,1,1,1,0,9,8,2,1,1
31,1,1,5,1,44,10529,1,1,1,1,3,9,7,2,2,1
2,2,1,8,13,45,1665,1,1,2,2,4,3,0,2,3,4
102,1,1,2,14,59,4236,1,1,1,1,0,9,1,3,1,1
91,1,1,8,11,24,5871,1,1,1,1,0,9,5,2,3,1
11,1,1,7,1,49,3373,1,1,1,1,2,9,7,1,4,4
117,1,1,3,1,26,9443,1,1,1,2,9,9,7,1,3,1
45,1,1,3,1,52,4152,1,1,1,2,0,9,0,2,1,1
58,1,1,8,11,31,9443,1,1,1,2,0,9,2,1,1,1
276,1,1,3,1,35,19360,1,1,1,1,2,9,7,1,4,1
113,1,1,3,1,51,3996,1,1,1,1,0,9,11,3,3,1
69,1,1,8,11,32,27723,1,1,1,1,0,9,10,1,3,2
145,1,1,3,18,38,10426,1,1,1,1,0,9,1,1,3,1
50,1,1,8,1,49,6651,1,1,1,1,2,9,15,1,4,1
262,1,1,2,1,69,16325,1,1,1,1,0,9,3,1,1,1
6,1,1,3,1,43,11361,1,1,1,1,0,9,14,1,3,2
125,1,1,7,16,26,11361,1,1,1,1,0,9,6,1,3,1
47,1,1,2,1,37,8563,1,1,1,2,0,9,0,1,1,1
12,1,1,2,1,59,5046,1,1,1,1,0,9,6,2,3,4
70,1,1,4,1,29,1406,1,1,1,1,0,9,15,3,3,1
158,1,1,7,1,22,3602,1,1,1,1,0,9,1,3,1,1
85,1,1,3,1,43,3996,1,1,1,1,4,9,8,3,3,1
21,1,1,2,1,49,3172,1,1,1,1,0,9,2,3,1,1
22,1,1,3,1,34,5046,1,1,1,1,0,9,3,2,1,3
93,1,1,2,1,39,11361,1,1,1,1,0,9,9,1,1,1
11,1,2,2,1,41,21692,1,1,1,1,0,9,38,1,3,3
5,1,1,7,2,61,3677,1,1,2,2,1,9,6,2,3,4
124,1,1,2,1,49,6020,1,1,2,2,0,9,17,1,0,1
21,1,1,4,20,59,6171,1,1,1,1,0,9,3,1,3,3
28,1,1,3,1,54,17384,1,1,1,1,1,9,5,1,3,2
47,1,1,7,4,56,5782,1,1,1,1,4,9,12,1,3,1
48,1,1,3,1,32,2787,1,1,1,1,0,9,2,3,1,1
280,1,1,8,16,62,4893,1,1,2,2,0,9,18,2,3,1
106,1,1,1,6,53,4248,1,1,1,2,3,9,10,3,3,1
299,1,1,2,1,42,6401,1,1,1,1,1,9,5,2,3,1
40,1,1,3,1,37,2525,1,1,1,1,0,9,1,2,1,1
119,1,1,3,18,15,9074,1,1,1,1,0,9,0,1,0,1
74,1,1,7,6,29,4045,1,1,1,1,0,9,0,3,1,1
16,1,1,8,11,19,9443,1,1,1,2,9,9,7,1,3,2
21,1,1,1,2,72,1570,1,1,2,1,0,9,10,2,1,4
101,1,1,2,1,37,13948,1,1,1,1,0,9,3,1,3,1
126,1,2,8,16,24,4893,1,1,1,1,0,9,0,2,1,1
172,1,1,2,1,69,11361,1,1,2,2,1,9,5,1,3,1
106,1,1,3,4,19,6401,1,1,2,1,0,9,4,2,0,1
90,1,1,2,1,33,1710,1,1,1,1,0,9,5,2,3,1
61,1,2,8,18,34,11378,1,1,2,2,0,9,1,1,1,1
215,1,2,2,21,33,15818,1,1,1,1,0,9,4,1,1,1
6,1,1,3,6,66,2651,1,1,1,1,2,9,15,2,3,4
16,1,1,1,4,61,4865,1,1,1,1,0,9,0,1,3,4
9,1,1,3,1,41,2460,1,1,1,1,2,9,21,3,3,4
10,1,1,8,11,25,3651,1,1,2,1,4,9,2,2,1,4
120,1,1,2,1,43,8438,1,1,1,1,9,9,5,3,1,1
12,1,1,3,1,26,3698,1,1,1,1,9,9,6,2,1,4
86,1,1,3,1,28,20649,1,1,1,1,9,9,14,1,3,1
5,1,1,3,1,59,2498,1,1,1,1,0,9,0,1,1,3
82,1,1,3,4,49,7169,1,1,1,1,0,9,0,1,3,1
93,1,1,2,1,38,11361,1,1,2,2,0,9,11,1,3,1
101,1,1,3,8,54,13948,1,1,1,1,4,9,32,1,5,1
108,1,1,3,14,24,3577,1,1,1,2,0,9,0,1,1,1
78,1,2,3,6,33,5427,1,1,1,1,1,9,5,2,2,1
90,1,1,1,4,28,4597,1,1,1,1,0,9,2,2,1,1
10,1,1,8,10,77,2449,1,1,1,1,0,9,14,1,3,3
149,1,2,3,6,30,9157,1,1,1,1,0,9,6,1,1,1
444,1,1,1,4,65,13321,1,1,2,2,0,9,4,3,1,1
101,1,1,8,1,45,13948,1,1,1,1,0,9,7,1,1,1
26,1,1,7,8,72,4587,1,1,1,1,0,9,1,1,1,3
215,1,2,2,1,34,15818,1,1,1,1,3,9,8,1,1,1
21,1,1,3,4,20,6171,1,1,1,1,4,9,5,1,3,3
72,1,1,7,4,51,5393,1,1,1,1,0,9,7,1,3,1
62,1,1,3,1,29,9075,1,1,2,2,0,9,2,3,1,1
24,1,1,2,1,49,2940,1,1,1,2,0,9,2,2,1,1
130,1,1,2,18,37,8438,1,1,1,1,0,9,1,3,1,1
12,1,1,7,2,37,3651,1,1,2,1,3,9,11,2,3,4
15,1,1,1,1,48,1305,1,1,1,1,0,9,13,3,3,4
232,1,1,3,1,47,19574,1,1,1,1,0,9,7,2,3,1
5,2,1,8,1,20,260,1,1,2,2,0,9,1,2,1,4
301,1,1,2,1,42,19345,1,1,1,1,9,9,0,1,1,1
8,1,1,7,1,37,5515,1,1,2,2,0,9,1,1,1,4
74,1,1,2,1,36,4045,1,1,1,1,0,9,1,3,3,1
231,1,1,2,1,58,9827,1,1,1,1,0,9,20,1,3,1
22,1,1,7,2,45,2525,1,1,1,1,1,9,5,2,3,3
9,1,1,8,1,59,3037,1,1,1,1,0,9,8,1,1,3
1,1,1,7,1,41,235,1,1,2,2,0,9,16,3,3,4
26,1,1,3,4,17,33589,1,1,1,1,9,9,0,1,1,2
98,1,1,3,4,22,7730,1,1,1,1,0,9,2,2,3,1
7,1,1,8,1,52,966,1,1,1,1,0,9,5,1,3,4
3,1,1,2,1,52,10568,1,1,1,1,0,9,19,1,3,4
459,1,1,2,1,29,20149,1,1,1,1,4,9,0,1,1,1
49,1,1,2,1,22,3878,1,1,1,1,4,9,1,1,3,1
32,1,1,1,4,16,11490,1,1,1,2,0,9,7,2,0,1
5,1,1,2,1,30,3377,1,1,1,1,0,9,12,3,3,3
6,1,1,2,1,54,5782,1,1,1,2,0,9,7,1,1,3
79,1,1,8,16,43,2498,1,1,1,1,0,9,2,1,1,1
75,1,1,8,11,32,3037,1,1,1,2,4,3,2,2,1,1
21,1,1,3,4,40,4236,1,1,1,1,0,9,0,3,1,1
22,1,1,3,14,65,3224,1,1,1,2,4,9,6,1,3,3
395,1,2,3,6,44,5427,1,1,1,1,0,9,5,2,3,1
5,1,1,3,1,27,4681,1,1,1,1,0,9,14,1,3,4
232,1,2,2,1,51,19574,1,1,1,1,0,9,8,2,1,1
145,1,1,3,18,26,10426,1,1,1,1,0,9,1,1,3,1
8,1,2,7,21,43,2050,1,1,2,1,0,9,11,2,3,4
6,1,1,8,10,52,2322,1,1,1,1,0,9,14,3,3,4
17,1,1,3,4,61,3599,1,1,1,1,0,9,11,1,3,3
8,1,1,1,4,32,318,1,1,2,1,0,9,19,2,3,4
1,1,1,2,1,26,235,1,1,2,2,0,9,0,3,1,3
14,1,1,1,4,28,2625,1,1,1,1,0,9,7,3,1,3
104,1,2,2,1,47,12383,1,1,1,1,0,9,21,1,3,1
145,1,1,8,18,31,9074,1,1,1,1,0,9,3,1,1,1
29,1,1,3,2,46,7358,1,1,1,1,1,9,4,1,3,1
7,1,1,1,14,42,3037,1,1,1,2,0,9,15,2,3,4
37,1,1,3,8,30,2620,2,2,2,2,0,9,9,1,1,1
3,1,1,8,16,32,7100,1,2,1,1,0,9,35,1,3,3
10,1,1,3,12,45,3162,1,1,1,1,0,9,32,3,3,4
4,1,1,8,10,23,2965,1,1,1,1,0,9,27,3,3,3
112,1,1,7,1,37,5393,1,1,1,1,0,9,0,1,1,1
2,1,1,8,1,43,2870,1,1,1,1,0,9,37,2,3,4
83,1,1,3,7,49,1297,1,1,1,1,0,9,2,1,1,1
159,1,1,3,1,37,19345,1,1,2,2,0,9,2,1,3,1
58,1,1,8,1,59,2025,1,1,1,1,0,9,41,1,3,1
50,1,2,2,1,26,18976,2,2,1,1,2,9,13,1,4,2
32,1,1,8,10,56,5952,1,1,1,1,4,9,1,1,3,1
224,1,1,2,1,26,12495,1,1,1,1,0,9,10,1,1,1
15,1,1,8,10,25,3037,1,1,1,1,0,9,1,2,3,3
12,1,1,8,1,66,6874,1,1,1,1,0,9,1,1,1,1
13,1,1,2,1,42,2395,1,1,2,1,0,9,0,1,3,4
11,1,1,4,1,39,3377,1,1,1,1,0,9,4,3,3,3
24,1,1,5,1,33,3057,1,1,1,1,0,9,9,1,3,3
299,1,1,3,6,22,6401,1,1,1,1,0,9,0,2,1,1
14,2,1,8,1,52,240,1,1,2,2,4,9,20,2,4,4
42,1,1,8,11,39,16519,1,1,1,1,0,9,13,1,3,1
276,1,1,2,1,69,1423,1,1,1,1,0,9,14,1,1,1
5,1,1,2,1,44,5811,1,1,1,1,2,9,5,2,3,3
303,1,1,3,1,15,12383,1,1,1,2,0,9,0,1,0,1
17,1,1,4,1,36,11189,1,1,1,1,0,9,14,1,3,3
174,1,2,3,18,68,4155,1,1,1,2,0,9,25,1,3,1
14,1,1,3,6,27,3037,1,1,1,2,0,9,10,2,1,3
72,1,1,2,1,41,4152,1,1,1,2,0,9,3,2,3,1
79,1,1,8,1,21,13940,1,1,1,2,0,9,27,1,3,1
232,1,1,3,1,39,19574,1,1,1,1,0,9,9,2,1,1
25,1,1,4,21,30,5656,1,1,1,1,1,9,6,2,3,3
98,1,1,2,1,27,7730,1,1,1,1,0,9,17,2,3,1
459,1,1,3,18,35,2231,1,1,1,1,4,9,21,1,3,1
77,1,1,8,16,25,6086,1,1,1,1,4,9,11,1,3,1
90,1,1,4,1,32,4597,1,1,1,1,0,9,2,2,1,1
4,2,1,3,4,22,2965,1,1,1,1,1,9,5,3,3,4
67,1,1,3,1,38,4386,1,1,1,1,9,9,5,1,1,1
189,1,1,3,18,35,2231,1,1,1,1,0,9,16,1,3,1
80,1,1,2,1,41,11490,1,1,1,2,4,9,7,2,4,1
149,1,2,2,1,40,9157,1,1,1,1,9,9,11,1,2,1
95,1,1,2,1,13,4236,1,1,2,2,9,9,2,3,0,1
62,1,1,5,1,52,5218,1,1,1,2,4,9,7,2,3,1
20,1,1,3,1,46,21692,1,1,1,1,0,9,16,1,3,2
4,1,1,3,1,23,1094,1,1,1,1,0,9,18,2,1,3
57,1,1,8,12,27,5243,1,1,1,2,0,9,3,3,3,1
74,1,1,1,14,26,4558,1,1,1,1,0,9,8,3,1,1
105,1,1,8,16,56,8563,1,1,1,1,2,9,29,1,4,1
6,1,1,3,18,30,392,1,1,1,1,0,9,9,3,1,1
276,1,1,8,16,30,1423,1,1,1,1,2,9,0,1,3,1
6,1,1,1,4,61,2775,1,1,1,1,0,9,24,1,3,3
15,1,1,3,6,27,2620,1,1,1,1,0,9,2,1,1,1
75,1,1,1,4,38,1491,1,1,1,1,1,9,22,3,2,1
88,1,1,3,7,71,4386,1,1,2,2,0,9,13,1,3,1
102,1,1,4,1,30,4236,1,1,1,1,0,9,2,3,1,1
4,1,1,3,4,57,4735,1,1,1,1,0,9,6,1,3,3
1,1,1,3,18,39,4155,1,1,2,2,4,9,3,1,3,4
30,1,1,3,1,55,1530,1,1,2,2,0,9,15,3,1,1
47,1,1,8,16,42,2722,1,1,1,1,4,9,1,2,3,1
98,1,1,2,1,28,7730,1,1,1,1,0,9,14,2,3,1
139,1,1,3,1,58,7358,1,1,1,1,0,9,20,1,3,1
2,1,1,8,1,25,1590,1,1,2,1,4,9,14,1,3,4
15,1,1,8,10,51,5782,1,1,1,1,0,9,22,1,1,1
27,1,1,2,1,36,7063,1,1,1,1,0,9,10,1,3,2
83,1,1,5,1,27,3423,1,1,1,2,0,9,9,2,1,1
10,1,1,8,1,45,2448,1,1,1,1,0,9,6,2,3,4
21,1,1,1,18,37,3674,1,1,1,1,0,9,9,3,3,1
9,1,1,7,4,57,2631,1,1,2,2,0,9,31,1,3,4
19,1,1,8,18,48,1219,1,1,1,1,0,9,3,3,1,1
19,1,1,8,1,23,11416,2,2,1,1,0,9,1,1,3,3
83,1,1,4,11,54,3423,1,1,1,2,4,9,3,2,3,1
45,1,1,1,14,29,4152,1,1,1,2,4,9,10,2,3,1
73,1,1,7,21,29,6729,1,1,1,1,0,9,33,1,1,1
112,1,1,3,2,51,7373,1,1,1,1,0,9,2,3,1,1
61,1,2,4,18,39,11378,1,1,2,2,1,9,0,1,3,1
2,1,1,1,1,60,1087,1,1,1,1,0,9,3,2,3,4
10,1,1,3,4,79,477,1,1,1,1,0,9,10,3,1,4
58,1,1,8,10,34,9443,1,1,1,2,0,9,26,1,3,1
70,1,1,1,14,47,3377,1,1,1,1,0,9,12,3,1,1
444,1,1,8,16,60,13321,1,1,2,2,0,1,4,3,1,1
75,1,1,3,1,42,3037,1,1,1,2,4,9,31,2,3,1
114,1,2,3,21,31,15519,1,1,1,1,4,9,0,1,3,1
241,1,1,7,21,30,17543,1,1,1,1,0,9,3,3,1,1
172,1,1,2,1,37,11361,1,1,2,2,0,9,17,1,3,1
6,1,1,7,1,32,2681,1,1,2,2,0,9,6,1,1,3
9,1,1,7,4,37,6179,1,1,1,1,1,9,6,1,3,2
1,1,1,3,1,28,3071,1,1,1,2,1,9,3,1,3,4
4,1,1,2,1,37,2107,1,1,1,2,4,9,23,1,3,4
18,1,1,1,1,49,4570,1,1,1,1,0,9,23,3,3,3
145,1,1,8,18,31,9074,1,1,1,1,0,9,7,1,0,1
9,1,1,2,11,42,6651,1,1,1,1,0,9,21,1,3,3
459,1,1,3,18,52,2231,1,1,1,1,0,9,1,1,1,1
231,1,1,3,1,61,15315,1,1,1,1,0,9,15,1,3,1
297,1,2,2,1,40,4893,1,1,1,1,1,9,6,2,6,1
6,1,1,1,4,53,3557,1,1,1,1,4,9,1,1,3,4
149,1,2,8,16,46,9157,1,1,1,1,0,9,15,1,3,1
224,1,1,7,6,44,22445,1,1,1,1,4,9,16,1,3,1
33,1,1,1,14,39,2873,1,1,1,1,0,9,8,2,1,1
23,1,1,8,1,20,4089,1,1,1,1,0,9,10,1,3,1
8,1,2,8,11,30,4562,1,1,1,1,0,9,25,2,3,4
14,1,1,8,16,66,7761,1,1,2,1,0,9,10,1,3,3
276,1,1,3,1,29,7549,1,1,1,1,0,9,1,1,1,1
14,1,1,4,1,34,3037,1,1,1,2,0,9,5,2,3,3
10,1,1,3,1,34,2873,1,1,1,2,0,9,2,2,3,3
7,1,2,2,1,56,4534,1,1,1,1,0,9,8,2,0,3
172,1,1,3,1,47,11361,1,1,2,2,1,9,6,1,3,1
114,1,2,2,20,21,15519,1,1,1,1,0,9,0,1,1,1
25,1,1,2,11,20,648,1,1,1,1,4,9,1,2,1,3
115,1,1,2,18,45,9074,1,1,1,1,9,9,13,1,4,1
47,1,1,1,4,46,3433,1,1,1,1,9,9,9,1,3,1
10,1,1,8,11,34,4211,1,1,1,1,0,9,13,1,3,3
105,1,1,3,1,40,4386,1,1,2,2,4,9,1,1,3,1
131,1,1,2,1,42,7364,1,1,1,1,4,9,0,1,3,1
215,1,2,7,8,35,15818,1,1,1,1,0,9,2,1,1,1
10,1,1,8,16,26,845,1,1,1,1,0,9,0,2,1,4
7,1,1,1,2,43,7601,1,1,1,1,0,9,17,1,3,1
276,1,1,3,4,44,19360,1,1,1,1,0,9,11,1,3,1
73,1,1,7,1,36,6729,1,1,1,1,0,9,16,1,0,1
6,1,1,8,10,21,4841,2,2,1,1,4,9,1,3,3,4
82,1,1,3,6,41,5263,1,1,1,1,0,9,24,2,3,1
390,1,1,2,6,36,22445,1,1,1,1,1,9,0,1,3,1
21,1,1,3,13,15,5042,1,1,1,1,4,9,15,3,1,1
5,1,1,5,1,57,5855,1,1,1,1,2,9,8,2,4,3
106,1,1,2,1,24,6401,1,1,2,2,4,9,12,2,3,1
262,1,1,2,1,30,16325,1,1,1,1,4,9,4,1,1,1
417,1,1,2,18,68,13321,1,1,1,1,0,9,3,3,3,1
66,1,1,3,6,64,2448,1,1,1,1,4,9,1,2,1,1
125,1,1,3,11,38,16519,1,1,1,1,0,9,19,1,3,1
12,1,1,8,1,49,3373,1,1,1,1,0,9,17,1,0,3
